lcode,ldesc,mcode,mdesc,scode,sdesc,code
04,"초자연적·전설적·공상적 또는 미확인 존재[Note]문자와 도형으로 구성되는 사람, 상상의 동물(27-03)은 포함하지 않음",03,전설적 동물,19,전설적 동물의 머리,040319
04,"초자연적·전설적·공상적 또는 미확인 존재[Note]문자와 도형으로 구성되는 사람, 상상의 동물(27-03)은 포함하지 않음",03,전설적 동물,20,"불사조, 기타 다른 전설적 동물",040320
04,"초자연적·전설적·공상적 또는 미확인 존재[Note]문자와 도형으로 구성되는 사람, 상상의 동물(27-03)은 포함하지 않음",03,전설적 동물,25,(04-03)의 서로 다른 항으로 분류되는 전설상의 동물로 이루어진 군,040325
04,"초자연적·전설적·공상적 또는 미확인 존재[Note]문자와 도형으로 구성되는 사람, 상상의 동물(27-03)은 포함하지 않음",05,"사람 또는 동물을 나타내는 식물, 물체 또는 기하도형; 마스크·공상적 형태의 머리·식별하기 힘든 머리 형태",01,"의인화된 식물, 사람을 표현하는 식물의 조합",040501
04,"초자연적·전설적·공상적 또는 미확인 존재[Note]문자와 도형으로 구성되는 사람, 상상의 동물(27-03)은 포함하지 않음",05,"사람 또는 동물을 나타내는 식물, 물체 또는 기하도형; 마스크·공상적 형태의 머리·식별하기 힘든 머리 형태",02,"의인화된 물체, 사람을 표현하는 물체의 조합",040502
04,"초자연적·전설적·공상적 또는 미확인 존재[Note]문자와 도형으로 구성되는 사람, 상상의 동물(27-03)은 포함하지 않음",05,"사람 또는 동물을 나타내는 식물, 물체 또는 기하도형; 마스크·공상적 형태의 머리·식별하기 힘든 머리 형태",03,"의인화된 기하도형 또는 입체, 사람을 표현하는 기하도형 또는 입체의 조합",040503
04,"초자연적·전설적·공상적 또는 미확인 존재[Note]문자와 도형으로 구성되는 사람, 상상의 동물(27-03)은 포함하지 않음",05,"사람 또는 동물을 나타내는 식물, 물체 또는 기하도형; 마스크·공상적 형태의 머리·식별하기 힘든 머리 형태",04,인간의 외형을 지닌 로보트,040504
04,"초자연적·전설적·공상적 또는 미확인 존재[Note]문자와 도형으로 구성되는 사람, 상상의 동물(27-03)은 포함하지 않음",05,"사람 또는 동물을 나타내는 식물, 물체 또는 기하도형; 마스크·공상적 형태의 머리·식별하기 힘든 머리 형태",05,"기타 명확히 식별할 수 없도록 의인화된 표현, 기타 인간의 외형을 지닌 공상적 존재[Note](a) 눈사람, 허수아비, 유령(b) 난쟁이(02-01-07), 우화적이거나 신화적인 사람(02-01-22 또는 02-03-22),날개 또는 뿔을 가지는 생물(04-01)",040505
04,"초자연적·전설적·공상적 또는 미확인 존재[Note]문자와 도형으로 구성되는 사람, 상상의 동물(27-03)은 포함하지 않음",05,"사람 또는 동물을 나타내는 식물, 물체 또는 기하도형; 마스크·공상적 형태의 머리·식별하기 힘든 머리 형태",06,"슈퍼맨, 원더우먼, 스파이더맨",040506
04,"초자연적·전설적·공상적 또는 미확인 존재[Note]문자와 도형으로 구성되는 사람, 상상의 동물(27-03)은 포함하지 않음",05,"사람 또는 동물을 나타내는 식물, 물체 또는 기하도형; 마스크·공상적 형태의 머리·식별하기 힘든 머리 형태",07,외계인,040507
04,"초자연적·전설적·공상적 또는 미확인 존재[Note]문자와 도형으로 구성되는 사람, 상상의 동물(27-03)은 포함하지 않음",05,"사람 또는 동물을 나타내는 식물, 물체 또는 기하도형; 마스크·공상적 형태의 머리·식별하기 힘든 머리 형태",08,피노키오,040508
04,"초자연적·전설적·공상적 또는 미확인 존재[Note]문자와 도형으로 구성되는 사람, 상상의 동물(27-03)은 포함하지 않음",05,"사람 또는 동물을 나타내는 식물, 물체 또는 기하도형; 마스크·공상적 형태의 머리·식별하기 힘든 머리 형태",09,오뚝이,040509
04,"초자연적·전설적·공상적 또는 미확인 존재[Note]문자와 도형으로 구성되는 사람, 상상의 동물(27-03)은 포함하지 않음",05,"사람 또는 동물을 나타내는 식물, 물체 또는 기하도형; 마스크·공상적 형태의 머리·식별하기 힘든 머리 형태",10,"돌하르방, 장승",040510
04,"초자연적·전설적·공상적 또는 미확인 존재[Note]문자와 도형으로 구성되는 사람, 상상의 동물(27-03)은 포함하지 않음",05,"사람 또는 동물을 나타내는 식물, 물체 또는 기하도형; 마스크·공상적 형태의 머리·식별하기 힘든 머리 형태",11,동물을 나타내는 식물 또는 이들의 조합,040511
04,"초자연적·전설적·공상적 또는 미확인 존재[Note]문자와 도형으로 구성되는 사람, 상상의 동물(27-03)은 포함하지 않음",05,"사람 또는 동물을 나타내는 식물, 물체 또는 기하도형; 마스크·공상적 형태의 머리·식별하기 힘든 머리 형태",12,동물을 나타내는 물체 또는 이들의 조합,040512
04,"초자연적·전설적·공상적 또는 미확인 존재[Note]문자와 도형으로 구성되는 사람, 상상의 동물(27-03)은 포함하지 않음",05,"사람 또는 동물을 나타내는 식물, 물체 또는 기하도형; 마스크·공상적 형태의 머리·식별하기 힘든 머리 형태",13,"동물을 나타내는 기하도형 또는 입체, 또는 이들의 조합",040513
04,"초자연적·전설적·공상적 또는 미확인 존재[Note]문자와 도형으로 구성되는 사람, 상상의 동물(27-03)은 포함하지 않음",05,"사람 또는 동물을 나타내는 식물, 물체 또는 기하도형; 마스크·공상적 형태의 머리·식별하기 힘든 머리 형태",14,동물의 외형을 지닌 로보트,040514
04,"초자연적·전설적·공상적 또는 미확인 존재[Note]문자와 도형으로 구성되는 사람, 상상의 동물(27-03)은 포함하지 않음",05,"사람 또는 동물을 나타내는 식물, 물체 또는 기하도형; 마스크·공상적 형태의 머리·식별하기 힘든 머리 형태",15,"기타 명확히 식별할 수 없는 동물을 나타내는 도형, 기타 동물의 외형을 지닌 공상적 존재[Note](04-03)으로 분류되는 전설상의 동물은 포함하지 않음",040515
04,"초자연적·전설적·공상적 또는 미확인 존재[Note]문자와 도형으로 구성되는 사람, 상상의 동물(27-03)은 포함하지 않음",05,"사람 또는 동물을 나타내는 식물, 물체 또는 기하도형; 마스크·공상적 형태의 머리·식별하기 힘든 머리 형태",21,마스크·환상적 형태의 머리·식별이 곤란한 머리 형태,040521
04,"초자연적·전설적·공상적 또는 미확인 존재[Note]문자와 도형으로 구성되는 사람, 상상의 동물(27-03)은 포함하지 않음",05,"사람 또는 동물을 나타내는 식물, 물체 또는 기하도형; 마스크·공상적 형태의 머리·식별하기 힘든 머리 형태",31,"전통탈(하회탈, 각시탈 등)",040531
04,"초자연적·전설적·공상적 또는 미확인 존재[Note]문자와 도형으로 구성되는 사람, 상상의 동물(27-03)은 포함하지 않음",07,제4류에 속하나 각기 군이 상이한 도형요소 그룹,01,제4류에 속하나 각기 군이 상이한 도형요소 그룹,040701
05,식물,01,"나무, 관목",01,"삼각형, (상단에 꼭지점을 가지는)원뿔형, 또는 (전나무, 사이프러스 등과 같은) 양초불 형태의 나무 또는 관목",050101
05,식물,01,"나무, 관목",02,타원형 또는 직사각형 형태의 나무 또는 관목 (포플러),050102
05,식물,01,"나무, 관목",03,기타 다른 형태의 나무 또는 관목,050103
05,식물,01,"나무, 관목",04,나뭇잎이 없는 나무 또는 관목,050104
05,식물,01,"나무, 관목",05,하나의 나무 또는 관목,050105
05,식물,01,"나무, 관목",06,두 개의 나무 또는 관목,050106
05,식물,01,"나무, 관목",07,세 개의 나무 또는 관목,050107
05,식물,01,"나무, 관목",08,"네 개 이상의 나무 또는 관목, 덤불, 잡목 숲, 잡목림[Note]표현된 나무의 집단이 숲인 경우(06-19-01)",050108
05,식물,01,"나무, 관목",09,서로 다른 형태의 나무 또는 관목으로 이루어진 집단,050109
05,식물,01,"나무, 관목",10,침엽수,050110
05,식물,01,"나무, 관목",11,낙엽성 나무(활엽수),050111
05,식물,01,"나무, 관목",12,"야자 나무, 바나나 나무, 종려나무",050112
05,식물,01,"나무, 관목",13,뿌리와 함께 있는 나무 또는 관목,050113
05,식물,01,"나무, 관목",14,덩굴지어 기어오르는 관목,050114
05,식물,01,"나무, 관목",15,꽃이 피거나 열매가 열린 나무 또는 관목,050115
05,식물,01,"나무, 관목",16,도안화(양식화)된 나무 또는 관목,050116
05,식물,01,"나무, 관목",17,소나무,050117
05,식물,01,"나무, 관목",19,"포도그루, 그루터기(나무밑동)",050119
05,식물,01,"나무, 관목",20,나뭇가지가 없는 나무의 줄기,050120
05,식물,01,"나무, 관목",21,"큰 나뭇가지, 나뭇잎 또는 침엽이 없는 나뭇가지",050121
05,식물,03,"나뭇잎, 침엽, 나뭇잎 또는 침엽을 가지는 나뭇가지",01,담배 잎,050301
05,식물,03,"나뭇잎, 침엽, 나뭇잎 또는 침엽을 가지는 나뭇가지",02,떡갈나무 잎,050302
05,식물,03,"나뭇잎, 침엽, 나뭇잎 또는 침엽을 가지는 나뭇가지",03,호랑가시나무 잎,050303
05,식물,03,"나뭇잎, 침엽, 나뭇잎 또는 침엽을 가지는 나뭇가지",04,"포도 잎(5-3-19 제외), 플라타너스 잎, 단풍나무 잎",050304
05,식물,03,"나뭇잎, 침엽, 나뭇잎 또는 침엽을 가지는 나뭇가지",05,밤나무 잎,050305
05,식물,03,"나뭇잎, 침엽, 나뭇잎 또는 침엽을 가지는 나뭇가지",06,트레포일[Note]세잎문양(장식)이나 카드의 클로버 문양,050306
05,식물,03,"나뭇잎, 침엽, 나뭇잎 또는 침엽을 가지는 나뭇가지",07,"양치식물 잎, 야자, 종려나무 잎",050307
05,식물,03,"나뭇잎, 침엽, 나뭇잎 또는 침엽을 가지는 나뭇가지",08,등나무 잎 또는 아카시아 잎,050308
05,식물,03,"나뭇잎, 침엽, 나뭇잎 또는 침엽을 가지는 나뭇가지",09,은행 잎,050309
05,식물,03,"나뭇잎, 침엽, 나뭇잎 또는 침엽을 가지는 나뭇가지",11,기타 다른 나뭇잎,050311
05,식물,03,"나뭇잎, 침엽, 나뭇잎 또는 침엽을 가지는 나뭇가지",13,도안화(양식화)된 나뭇잎,050313
05,식물,03,"나뭇잎, 침엽, 나뭇잎 또는 침엽을 가지는 나뭇가지",14,하나의 나뭇잎,050314
05,식물,03,"나뭇잎, 침엽, 나뭇잎 또는 침엽을 가지는 나뭇가지",15,두 개에서 네 개 사이의 나뭇잎,050315
05,식물,03,"나뭇잎, 침엽, 나뭇잎 또는 침엽을 가지는 나뭇가지",16,"다섯 개 이상의 잎, 산재한 잎, 나무 잎 다발[Note]나뭇잎으로 구성되는 반복되는 도형 요소로 덮여진 표면 또는 배경(25-07-25)은 제외",050316
05,식물,03,"나뭇잎, 침엽, 나뭇잎 또는 침엽을 가지는 나뭇가지",17,과실이 있거나 없는 올리브 가지,050317
05,식물,03,"나뭇잎, 침엽, 나뭇잎 또는 침엽을 가지는 나뭇가지",18,겨우살이 잔가지,050318
05,식물,03,"나뭇잎, 침엽, 나뭇잎 또는 침엽을 가지는 나뭇가지",19,잎이 달린 포도나무 가지(덩굴식물 포함)[Note]포도넝쿨 가지로 된 장식은 제외(05-13-06),050319
05,식물,03,"나뭇잎, 침엽, 나뭇잎 또는 침엽을 가지는 나뭇가지",20,잎이 달린 기타 나뭇가지(과실유무와 무관),050320
05,식물,03,"나뭇잎, 침엽, 나뭇잎 또는 침엽을 가지는 나뭇가지",22,"침엽, 침엽이 있는 나뭇가지(소나무 가지 등)",050322
05,식물,05,"화초, 과수 꽃",01,장미,050501
05,식물,05,"화초, 과수 꽃",02,백합,050502
05,식물,05,"화초, 과수 꽃",03,"튤립, 목련",050503
05,식물,05,"화초, 과수 꽃",04,"마거리트, 해바라기, 데이지",050504
05,식물,05,"화초, 과수 꽃",05,카네이션,050505
05,식물,05,"화초, 과수 꽃",06,팬지,050506
05,식물,05,"화초, 과수 꽃",07,"라일락, 또는 수직형 군으로 성장하는 기타 다른 화초",050507
05,식물,05,"화초, 과수 꽃",08,등나무꽃 또는 기타 밑으로 처지며 밀생하며 피는 꽃,050508
05,식물,05,"화초, 과수 꽃",10,에델바이스,050510
05,식물,05,"화초, 과수 꽃",11,용담속 꽃,050511
05,식물,05,"화초, 과수 꽃",12,엉겅퀴 꽃,050512
05,식물,05,"화초, 과수 꽃",13,양귀비,050513
05,식물,05,"화초, 과수 꽃",14,국화,050514
05,식물,05,"화초, 과수 꽃",15,난초,050515
05,식물,05,"화초, 과수 꽃",16,연꽃,050516
05,식물,05,"화초, 과수 꽃",17,무궁화,050517
05,식물,05,"화초, 과수 꽃",18,산형화서(거의 동일한 꽃이 방사상형으로 뻗침),050518
05,식물,05,"화초, 과수 꽃",19,"기타 다른 화초, 과실 꽃[Note](a) 나무(체리나무, 봉숭아나무, 사과나무) 및 관목의 화초, 과실 꽃을 포함(b) 프로테아(protea) 및 극락조화(strelitzia) 꽃을 포함",050519
05,식물,05,"화초, 과수 꽃",20,도안화(양식화)된 꽃,050520
05,식물,05,"화초, 과수 꽃",21,한송이 꽃,050521
05,식물,05,"화초, 과수 꽃",22,"여러 송이의 꽃 (05-05-07, 05-05-08, 05-05-18 및 05-05-23 제외)[Note]꽃으로 구성되는 반복된 도형요소로 덮여진 표면 또는 배경(25-07-25)",050522
05,식물,05,"화초, 과수 꽃",23,"서로 다른 종류의 꽃, 관목, 꽃다발, 꽃바구니, 꽃침대, 산재한 꽃들로 이루어진 집단",050523
05,식물,07,"곡물, 씨앗, 과일",01,"곡물(낟알), 씨앗[Note]커피콩 제외(5-7-27)",050701
05,식물,07,"곡물, 씨앗, 과일",02,"곡물 이삭(소맥, 보리 등), 옥수수 이삭, 수수 이삭",050702
05,식물,07,"곡물, 씨앗, 과일",03,"원추 화서 (귀리, 벼 등)",050703
05,식물,07,"곡물, 씨앗, 과일",05,곡물 단(묶음),050705
05,식물,07,"곡물, 씨앗, 과일",06,"껍질 또는 깍지 열매 (아몬드, 땅콩, 코코아 콩, 호두, 헤이즐넛, 코코넛, 개암 등)",050706
05,식물,07,"곡물, 씨앗, 과일",07,"도토리 과실 (유럽 밤, 식용 밤, 도토리 등)",050707
05,식물,07,"곡물, 씨앗, 과일",08,"딸기, 산딸기, 블랙베리",050708
05,식물,07,"곡물, 씨앗, 과일",09,"(케이크 등에 넣는 알이 잔) 건포도, 키위, 다래 및 기타 베리류",050709
05,식물,07,"곡물, 씨앗, 과일",10,포도 (알 하나 또는 송이),050710
05,식물,07,"곡물, 씨앗, 과일",11,"오렌지, 밀감(귤), 자몽",050711
05,식물,07,"곡물, 씨앗, 과일",12,레몬,050712
05,식물,07,"곡물, 씨앗, 과일",13,사과,050713
05,식물,07,"곡물, 씨앗, 과일",14,"핵과 (살구, 복숭아, 자두, 서양 자두, 대추야자, 망고, 여지, 비파나무 등) (05-07-16 및 05-07-19 제외), 매실, 대추 포함",050714
05,식물,07,"곡물, 씨앗, 과일",15,배,050715
05,식물,07,"곡물, 씨앗, 과일",16,체리,050716
05,식물,07,"곡물, 씨앗, 과일",17,파인애플,050717
05,식물,07,"곡물, 씨앗, 과일",18,바나나,050718
05,식물,07,"곡물, 씨앗, 과일",19,올리브,050719
05,식물,07,"곡물, 씨앗, 과일",20,"메론, 수박, 참외",050720
05,식물,07,"곡물, 씨앗, 과일",21,기타 다른 과일 (05-07-09 제외)[Note]목화의 둥근 꼬투리를 포함,050721
05,식물,07,"곡물, 씨앗, 과일",22,"자른 과일, 얇게 썬 과일, 과일의 1/4 조각",050722
05,식물,07,"곡물, 씨앗, 과일",23,하나의 과일,050723
05,식물,07,"곡물, 씨앗, 과일",24,이종 과일 집단,050724
05,식물,07,"곡물, 씨앗, 과일",25,그릇 또는 바구니에 담긴 과일,050725
